epoch,acc,loss,val_acc,val_loss
0,0.43584000349,5.62913276672,0.100839997828,18.3248052216
1,0.613839981556,4.6392209816,0.128239999712,11.0363575363
2,0.727839994431,3.81915694237,0.194319999218,6.3110577774
3,0.837040014267,3.10814973831,0.447239995003,4.10543880463
4,0.895920023918,2.60104823112,0.521400008202,3.65062627792
5,0.936160049438,2.21063588142,0.560199997425,3.46328066826
6,0.953960042,1.94667746067,0.588559992313,3.14252257347
7,0.960440046787,1.74168484211,0.610159988403,3.01861333847
8,0.965000035763,1.58069104671,0.609799985886,2.91891400337
9,0.969680035114,1.44878509521,0.58915999651,3.06458162308
10,0.97468003273,1.33450681686,0.604199991226,2.8859497261
11,0.977840023041,1.238817873,0.609560000896,2.82743697166
12,0.979160020351,1.15541218281,0.627919986248,2.7040555954
13,0.981320016384,1.08901126385,0.6247199893,2.64943538666
14,0.98379999876,1.02661623716,0.623279998302,2.63110416412
15,0.981520011425,0.985036349297,0.603999991417,2.76023046494
16,0.978280010223,0.955665054321,0.613960006237,2.72687380791
17,0.976120016575,0.929158322811,0.623119988441,2.64345932961
18,0.975840024948,0.897617707253,0.616840009689,2.87130368233
19,0.98180000782,0.856136341095,0.611039996147,2.93421761513
20,0.97956001997,0.838128817081,0.62364000082,2.8393068409
21,0.978480014801,0.814125754833,0.582520000935,3.18922561646
22,0.978199994564,0.794351735115,0.608199987411,3.00167135239
23,0.977680027485,0.782097830772,0.618280000687,2.86438794136
24,0.983160009384,0.748475122452,0.602960004807,2.87347389221
25,0.987960000038,0.718061943054,0.62651999712,2.78077593803
26,0.987199993134,0.698964850903,0.60931999445,2.87224621773
27,0.989200003147,0.675797929764,0.618000001907,2.75454705238
28,0.988760023117,0.661319212914,0.620039994717,2.68993344307
29,0.98732000351,0.653367042542,0.617039999962,2.85696388245
30,0.984160006046,0.650923583508,0.616720004082,2.83272325516
31,0.980480020046,0.654793913364,0.618279986382,2.86812015533
32,0.981120014191,0.639981796741,0.5789599967,3.43344039917
33,0.985560028553,0.623309266567,0.613959999084,3.02275442123
34,0.986520013809,0.606539611816,0.613279998302,2.98420905113
35,0.990080001354,0.587531495094,0.624679996967,2.77140503883
36,0.98988001585,0.577072823048,0.616040005684,2.80857343674
37,0.98776001215,0.575551519394,0.603159992695,3.10779605865
38,0.98384001255,0.581647360325,0.55887999773,3.49894658089
39,0.985440003872,0.572706053257,0.606159999371,2.91105371475
40,0.987920019627,0.55689914465,0.625319998264,2.7114607811
41,0.987120008469,0.550275967121,0.638920013905,2.52355694771
42,0.98856003046,0.538058042526,0.632600007057,2.61510424614
43,0.989040024281,0.527270588875,0.627400004864,2.64803095818
44,0.987680001259,0.530300002098,0.615599997044,2.6820781517
45,0.988120000362,0.520626094341,0.622719993591,2.77283156395
46,0.988000018597,0.516941388845,0.604319992065,2.86117936134
47,0.985440011024,0.519231830835,0.619200000763,2.80338571548
48,0.983600020409,0.520252664089,0.630480003357,2.74096003532
49,0.984040021896,0.515836383104,0.61364000082,3.00537041664
50,0.985680027008,0.50866099,0.61463999033,2.7754552269
51,0.990360019207,0.492037719488,0.639800009727,2.65804454803
52,0.990599999428,0.48505227685,0.616879997253,2.92769122124
53,0.991680021286,0.47422213316,0.648079993725,2.49201997757
54,0.993400022984,0.461529686451,0.6278799963,2.550382967
55,0.989520003796,0.466327902079,0.632199993134,2.51265090942
56,0.989960017204,0.464019637108,0.345360000134,6.8282803154
57,0.986560006142,0.473317199945,0.6057999897,3.08627145767
58,0.986039998531,0.472426207066,0.626319994926,2.93131689072
59,0.982240014076,0.483788002729,0.627839999199,2.83019703865
60,0.981720006466,0.481595607996,0.638599996567,2.69752861023
61,0.985359997749,0.466702456474,0.638960003853,2.65502017021
62,0.988919994831,0.456031087637,0.445279996395,5.7157790947
