epoch,acc,loss,val_acc,val_loss
0,0.45048,5.6569789698,0.52456,2.52404960579
1,0.5802,1.97952193207,0.57628,1.85609009392
2,0.6378,1.59078127138,0.58036,1.71531735924
3,0.68028,1.42835026871,0.63564,1.5793722065
4,0.70708,1.36528547768,0.57992,1.77542785202
5,0.73308,1.30552210175,0.68112,1.44930167469
6,0.76016,1.22355006672,0.64572,1.56860588356
7,0.78496,1.15169128395,0.64908,1.58125893982
8,0.81084,1.07741350706,0.63448,1.76302654694
9,0.82964,1.03127105854,0.68564,1.49897863586
10,0.84764,0.973772405777,0.67392,1.62877078094
11,0.86544,0.936406512718,0.70332,1.54720495323
12,0.88188,0.880764993744,0.70564,1.61152415085
13,0.8898,0.865879303856,0.69232,1.65447898827
14,0.90252,0.831456372223,0.68696,1.65889738792
15,0.9044,0.832293133163,0.69408,1.73048787109
16,0.91828,0.781580786877,0.72228,1.6345967038
17,0.92132,0.783939222946,0.64484,2.1204690313
18,0.92536,0.775381643562,0.71584,1.64438322769
19,0.92812,0.762364400082,0.67912,1.95392770218
20,0.92996,0.75270499136,0.70468,1.74274598427
21,0.93348,0.744652792206,0.69768,1.81645549057
22,0.93636,0.735111584702,0.68592,1.89696693932
23,0.93792,0.729523564987,0.68424,1.89776666023
24,0.94096,0.719789583645,0.68992,1.8297908065
25,0.93668,0.729977995338,0.69284,1.86887301064
26,0.94212,0.716373442802,0.71412,1.75364293022
27,0.94416,0.711411055107,0.71084,1.82916514145
28,0.94328,0.704894613934,0.71408,1.74045247726
29,0.94884,0.689063891869,0.7012,1.79963303383
30,0.94456,0.70617998558,0.71968,1.71550001167
31,0.9512,0.68318250206,0.7082,1.79918074066
32,0.94784,0.693417632885,0.70288,1.84066558891
33,0.94808,0.688813854713,0.72628,1.6777460598
34,0.9524,0.673064042969,0.693,1.85032689247
35,0.94964,0.684403116837,0.71488,1.82139017357
36,0.95204,0.668751282806,0.7092,1.7957940889
37,0.95288,0.666678543167,0.70232,1.83750470825
38,0.95084,0.666435951405,0.7164,1.73421942223
39,0.9538,0.652561580982,0.70824,1.81593661156
40,0.95128,0.667898567829,0.70788,1.84904203239
41,0.95448,0.649378330002,0.70744,1.85420666649
42,0.9534,0.654717244797,0.71252,1.91642944542
43,0.95624,0.64721691988,0.70716,1.76985499306
44,0.95772,0.636954878006,0.71264,1.77503314545
45,0.95232,0.651303475227,0.69732,1.87291989624
46,0.9564,0.636415992489,0.70344,1.79303389183
47,0.95544,0.63748412281,0.70004,1.8751271632
48,0.95684,0.629755827217,0.71136,1.83379663605
49,0.95852,0.622991967468,0.69052,2.01958825005
50,0.95544,0.634256403332,0.70608,1.79803046906
51,0.95952,0.617938518734,0.70436,1.90774699913
52,0.9576,0.620909184856,0.72232,1.74220076778
53,0.95712,0.614600144329,0.69468,1.98340138771
54,0.9604,0.612931265984,0.71788,1.7960405632
55,0.95972,0.61181312561,0.68188,2.10309059319
56,0.96024,0.599948996658,0.71884,1.75586853378
57,0.95816,0.612823825188,0.71688,1.77811519279
58,0.95916,0.60589071991,0.70944,1.85249260025
59,0.96228,0.591477043171,0.7062,1.81866511925
60,0.9594,0.60072430563,0.71984,1.7280502449
61,0.95808,0.597107102337,0.71924,1.78307212532
62,0.96312,0.586346117058,0.7046,1.9250768293
63,0.95828,0.598417911568,0.70572,1.76429192619
64,0.96332,0.577492843828,0.72004,1.71519271767
65,0.96348,0.577564435577,0.70028,1.87984622681
66,0.961,0.585994176464,0.722,1.76821646027
67,0.96208,0.581109823875,0.70788,1.77447559059
68,0.96184,0.573872935505,0.71412,1.78038441383
69,0.96064,0.583914702339,0.69152,1.85537320671
70,0.96228,0.576501415596,0.71128,1.76108913204
71,0.96176,0.573572147865,0.71432,1.74296127136
72,0.96308,0.571898015156,0.71996,1.75626888855
73,0.96096,0.57597786869,0.72268,1.69158449982
74,0.96468,0.562929959631,0.70428,1.87859262039
75,0.96824,0.542902224483,0.70248,1.79049867249
76,0.96048,0.570442586117,0.70916,1.805807556
77,0.96352,0.55739930687,0.71676,1.76644431541
78,0.96488,0.547661134987,0.71252,1.84655031155
79,0.96228,0.553942497463,0.70936,1.70010541222
80,0.96236,0.561035350189,0.71112,1.76348115589
81,0.96664,0.54425209384,0.72212,1.80034795361
82,0.96336,0.551216385956,0.7062,1.78828575253
83,0.96176,0.554362309341,0.67244,2.07504709923
84,0.9666,0.536079183722,0.71152,1.84909118378
85,0.96548,0.538974055786,0.68516,2.04362067757
